categoria,subcategoria,nombre,marca,tipo,formato,precio,precio_normal,precio_oferta,precio_referencia,promocion,supermercado,url,imagen_url,producto_base
Bebidas,Bebidas,Bebida fanta sin azúcar desechable 3 l,Sin marca,general,3 L,3290,7200,3290,$800 / l,Oferta,Unimarc,https://www.unimarc.cl/product/beb-fanta-zero-3-l-no-retornable,https://unimarc.vtexassets.com/arquivos/ids/251010/000000000000750075-UN-01.jpg?v=638917373867870000,
Bebidas,Bebidas,Bebida limón soda no retornable 3 l,Sin marca,general,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/limon-soda-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229470/000000000000144641-UN-01.jpg?v=637998046116130000,
Bebidas,Bebidas,Bebida inca kola desechable 3 l,Sin marca,general,3 L,3290,7200,3290,$800 / l,Oferta,Unimarc,https://www.unimarc.cl/product/inca-kola-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/234128/000000000000651140-UN-01.jpg?v=638228023148030000,
Bebidas,Bebidas,Bebida coca cola light 1 l,Coca Cola,light,1 L,1690,2000,1690,$1.000 / l,Oferta,Unimarc,https://www.unimarc.cl/product/beb-coca-cola-light-1-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/235772/000000000000148589-UN-01.jpg?v=638445516239370000,
Bebidas,Bebidas,Bebida coca cola original botella 591 ml,Coca Cola,general,591 mL,1350,1990,1350,$1.684 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-coca-cola-591-cc-no-retornable,https://unimarc.vtexassets.com/arquivos/ids/255717/000000000000610484-UN-01.jpg?v=639046277573800000,
Bebidas,Bebidas,Bebida pap no retornable 3 l,Sin marca,general,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/pap-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/226020/000000000000141358-UN-01.jpg?v=637861548028630000,
Bebidas,Bebidas,Bebida bilz no retornable 3 l,Sin marca,general,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bilz-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/226005/000000000000141357-UN-01.jpg?v=637861462815070000,
Bebidas,Bebidas,Bebida coca cola light desechable 3 l,Coca Cola,light,3 L,2550,3290,2550,$850 / l,Oferta,Unimarc,https://www.unimarc.cl/product/beb-coca-cola-light-3-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/235159/000000000000153659-UN-01.jpg?v=638271891348270000,
Bebidas,Bebidas,Bebida coca cola zero botella 591 ml,Coca Cola,zero,591 mL,1350,1990,1350,$1.684 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-coca-cola-zero-591cc,https://unimarc.vtexassets.com/arquivos/ids/255720/000000000000610486-UN-01.jpg?v=639046278118100000,
Bebidas,Bebidas,Bebida en polvo go zero blue rinde 1 l,Sin marca,zero,1 L,510,900,510,$450 / l,Oferta,Unimarc,https://www.unimarc.cl/product/jugo-light-blue-go-zuko-8-gr,https://unimarc.vtexassets.com/arquivos/ids/259772/000000000000795022-UN-01.jpg?v=639191184825700000,
Bebidas,Bebidas,Bebida canada dry ginger ale no retornable 3 l,Sin marca,general,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/ginger-ale-canada-dry-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229471/000000000000148703-UN-01.jpg?v=637998047751870000,
Bebidas,Bebidas,Bebida canada dry ginger ale zero no retornable 3 l,Sin marca,zero,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/canada-dry-ginger-ale-zero-desechab-3-lt,https://unimarc.vtexassets.com/arquivos/ids/185392/CANADA-DRY-GINGER-ALE-ZERO-DESECHAB-3-LT-1-62935.jpg?v=636981966263900000,
Bebidas,Bebidas,Bebida coca cola zero lata 473 ml (diseño aleatorio),Coca Cola,zero,473 mL,1000,1350,1000,$2.114 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-sin-azucar-coca-cola-473-ml-lata,https://unimarc.vtexassets.com/arquivos/ids/257791/000000000000675767-UN-01.jpg?v=639123799042700000,
Bebidas,Bebidas,Bebida coca cola light botella 591 ml,Coca Cola,light,591 mL,1350,1990,1350,$1.684 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-coca-cola-light-591-ml-no-retornable,https://unimarc.vtexassets.com/arquivos/ids/221624/000000000000610485-UN-01.jpg?v=637726028758630000,
Bebidas,Bebidas,Bebida sprite botella 591 ml,Sin marca,general,591 mL,1350,1990,1350,$1.684 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-sprite-pet-591-cc,https://unimarc.vtexassets.com/arquivos/ids/234135/000000000000838416-UN-01.jpg?v=638228027500300000,
Bebidas,Bebidas,Bebida orange crush no retornable 3 l,Sin marca,general,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/orange-crush-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/245023/000000000000143051-UN-01.jpg?v=638663250436230000,
Bebidas,Bebidas,Bebida limón soda zero no retornable 3 l,Sin marca,zero,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/limon-soda-zero-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229472/000000000000172514-UN-01.jpg?v=637998049195670000,
Bebidas,Bebidas,Bebida sprite zero botella 591 ml,Sin marca,zero,591 mL,1350,1990,1350,$1.684 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-sprite-zero-pet-591-cc,https://unimarc.vtexassets.com/arquivos/ids/234137/000000000000984247-UN-01.jpg?v=638228028743400000,
Bebidas,Bebidas,Bebida fanta sin azúcar botella 591 ml,Sin marca,general,591 mL,1350,1990,1350,$1.684 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-fanta-zero-pet-591-cc,https://unimarc.vtexassets.com/arquivos/ids/251013/000000000000984246-UN-01.jpg?v=638917374742500000,
Bebidas,Bebidas,Bebida kem zero no retornable 3 l,Sin marca,zero,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/kem-zero-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229478/000000000000710448-UN-01.jpg?v=637998060316970000,
Bebidas,Bebidas,Bebida canada dry agua tónica no retornable 1.5 l,Sin marca,general,1.5 L,1590,1990,1590,$1.060 / l,Oferta,Unimarc,https://www.unimarc.cl/product/agua-tonica-desechable-1-5-lt,https://unimarc.vtexassets.com/arquivos/ids/254031/000000000000023192-UN-01.jpg?v=639010664780530000,
Bebidas,Bebidas,Bebida bilz zero no retornable 3 l,Sin marca,zero,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bilz-zero-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229477/000000000000707135-UN-01.jpg?v=637998059306800000,
Bebidas,Bebidas,Bebida orange crush zero no retornable 3 l,Sin marca,zero,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-orange-crush-zero-pet-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229474/000000000000622348-UN-01.jpg?v=637998053521500000,
Bebidas,Bebidas,Bebida kem xtreme no retornable 1.5 l,Sin marca,general,1.5 L,1590,1990,1590,$1.060 / l,Oferta,Unimarc,https://www.unimarc.cl/product/kem-xtreme-desechable-1-5-lt,https://unimarc.vtexassets.com/arquivos/ids/243629/000000000000164675-UN-01.jpg?v=638599387857070000,
Bebidas,Bebidas,Bebida pap zero no retornable 3 l,Sin marca,zero,3 L,2490,3190,2490,$830 / l,Oferta,Unimarc,https://www.unimarc.cl/product/pap-zero-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229476/000000000000707134-UN-01.jpg?v=637998056967400000,
Bebidas,Bebidas,Bebida agua tónica schweppes lata 6 un de 310 ml,Sin marca,general,310 mL,4290,5990,4290,$2.306 / l,Oferta,Unimarc,https://www.unimarc.cl/product/agua-tonica-schweppes-310-ml-lata,https://unimarc.vtexassets.com/arquivos/ids/243401/000000000000669502-DIS-01.jpg?v=638580389822000000,
Bebidas,Bebidas,Bebida fanta sabor pomelo lata 6 un de 350 ml,Sin marca,general,350 mL,4290,5990,4290,$2.043 / l,Oferta,Unimarc,https://www.unimarc.cl/product/fanta-pomelo-full-sugar-350-ml-lata-2,https://unimarc.vtexassets.com/arquivos/ids/249852/000000000000673777-DIS-01.jpg?v=638864547416000000,
Bebidas,Bebidas,Bebida schweppes ginger ale sin azúcar lata 6 un de 310 ml,Sin marca,general,310 mL,4290,5990,4290,$2.306 / l,Oferta,Unimarc,https://www.unimarc.cl/product/ginger-ale-schwe-sin-azucar-lata-310-ml,https://unimarc.vtexassets.com/arquivos/ids/243407/000000000000669588-DIS-01.jpg?v=638580389836600000,
Bebidas,Bebidas,Bebida schweppes ginger ale lata 6 un de 310 ml,Sin marca,general,310 mL,4290,5990,4290,$2.306 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-ginger-ale-schweppes-lata-310-ml,https://unimarc.vtexassets.com/arquivos/ids/243406/000000000000669587-DIS-01.jpg?v=638580389833770000,
Bebidas,Bebidas,Bebida coca cola original retornable 2 l (incluye envase),Coca Cola,general,2 L,1790,2090,1790,$895 / l,Oferta,Unimarc,https://www.unimarc.cl/product/beb-coca-cola-2-l-retorn-envase,https://unimarc.vtexassets.com/arquivos/ids/258190/000000000000999013-UN-01.png?v=639136188910570000,
Bebidas,Bebidas,Bebida schweppes pink tonic lata 6 un de 310 ml,Sin marca,general,310 mL,4290,5990,4290,$2.306 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-pink-tonic-schweppes-310-cc-lata,https://unimarc.vtexassets.com/arquivos/ids/244683/000000000000670963-DIS-01.jpg?v=638645146613600000,
Bebidas,Bebidas,Bebida pap retornable 2 l (incluye envase),Sin marca,general,2 L,1690,2290,1690,$845 / l,Oferta,Unimarc,https://www.unimarc.cl/product/pap-retornable-2-lt-con-envase,https://unimarc.vtexassets.com/arquivos/ids/258219/000000000000999008-UN-01.webp?v=639137560753400000,
Bebidas,Bebidas,Bebida sprite retornable 2 l (incluye envase),Sin marca,general,2 L,1690,2090,1690,$845 / l,Oferta,Unimarc,https://www.unimarc.cl/product/sprite-retornable-2-lt-con-envase,https://unimarc.vtexassets.com/arquivos/ids/258216/000000000000999012-UN-01.png?v=639137214288630000,
Bebidas,Bebidas,Bebida limón soda 600 cc,Sin marca,general,600 cc,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/limon-soda-600-cc-pet,https://unimarc.vtexassets.com/arquivos/ids/245033/000000000000667470-UN-01.jpg?v=638663266838630000,
Bebidas,Bebidas,Bebida limón soda retornable 2 l (incluye envase),Sin marca,general,2 L,1690,2290,1690,$845 / l,Oferta,Unimarc,https://www.unimarc.cl/product/limon-soda-retornable-2-lt-con-envase,https://unimarc.vtexassets.com/arquivos/ids/259746/000000000000999007-UN-01.jpg?v=639189766116570000,
Bebidas,Bebidas,Bebida coca cola zero 1.5 l,Coca Cola,zero,1.5 L,2290,2290,,$1.527 / L,,Unimarc,https://www.unimarc.cl/product/beb-coca-cola-zero-1-5-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/256738/000000000000175610-UN-fifa.jpg?v=639087770085030000,
Bebidas,Bebidas,Bebida bilz 600 cc,Sin marca,general,600 cc,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bilz-600-cc-pet,https://unimarc.vtexassets.com/arquivos/ids/245112/000000000000667476-UN-01.jpg?v=638665860798500000,
Bebidas,Bebidas,Bebida pepsi 600 ml,Pepsi,general,600 mL,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/pepsi-pet-600-cc,https://unimarc.vtexassets.com/arquivos/ids/256559/000000000000661488-UN-01.jpg?v=639083440959070000,
Bebidas,Bebidas,Bebida pepsi zero 600 ml,Pepsi,zero,600 mL,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/pepsi-zero-pet-600-cc,https://unimarc.vtexassets.com/arquivos/ids/256558/000000000000661486-UN-01.jpg?v=639083439933600000,
Bebidas,Bebidas,Bebida gaseosa pap 600ml,Sin marca,general,600mL,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/pap-600-cc-pet,https://unimarc.vtexassets.com/arquivos/ids/245031/000000000000667468-UN-01.jpg?v=638663266157400000,
Bebidas,Bebidas,Bebida sprite zero retornable 2 l (incluye envase),Sin marca,zero,2 L,1690,2090,1690,$845 / l,Oferta,Unimarc,https://www.unimarc.cl/product/beb-sprite-zero-2-l-retornable-con-envase,https://unimarc.vtexassets.com/arquivos/ids/259761/000000000000999015-UN-01.png?v=639190601286200000,
Bebidas,Bebidas,Bebida fanta zero retornable 2 l (incluye envase),Sin marca,zero,2 L,1690,2090,1690,$845 / l,Oferta,Unimarc,https://www.unimarc.cl/product/fanta-zero-retornable-2-lt-con-envase,https://unimarc.vtexassets.com/arquivos/ids/259698/000000000000999011-UN-01.png?v=639189493854270000,
Bebidas,Bebidas,Bebida kem zero 600 ml,Sin marca,zero,600 mL,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/kem-zero-600-cc-pet,https://unimarc.vtexassets.com/arquivos/ids/244274/000000000000667471-UN-01.jpg?v=638628663333030000,
Bebidas,Bebidas,Bebida crush 600 cc,Sin marca,general,600 cc,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/crush-600-cc-pet,https://unimarc.vtexassets.com/arquivos/ids/245036/000000000000667474-UN-01.jpg?v=638663270178400000,
Bebidas,Bebidas,Bebida kem xtreme 600 ml,Sin marca,general,600 mL,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/kem-xtreme-pet-600-cc,https://unimarc.vtexassets.com/arquivos/ids/228277/000000000000661490-UN-01.jpg?v=638599374249500000,
Bebidas,Bebidas,Bebida coca cola zero azúcar retornable 2 l (incluye envase),Coca Cola,zero,2 L,1790,2090,1790,$895 / l,Oferta,Unimarc,https://www.unimarc.cl/product/beb-coca-cola-zero-2-l-retornable-con-envase,https://unimarc.vtexassets.com/arquivos/ids/259759/000000000000175604-UN-01.png?v=639190513122400000,
Bebidas,Bebidas,Bebida fanta naranja retornable 2 l (incluye envase),Sin marca,general,2 L,1690,2090,1690,$845 / l,Oferta,Unimarc,https://www.unimarc.cl/product/fanta-naranja-full-sugar-retornable-2-lt-con-envase,https://unimarc.vtexassets.com/arquivos/ids/259757/000000000000999010-UN-01.png?v=639190477330230000,
Bebidas,Bebidas,Bebida kem 600 cc,Sin marca,general,600 cc,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/kem-600-cc-pet,https://unimarc.vtexassets.com/arquivos/ids/244275/000000000000667472-UN-01.jpg?v=638628663728900000,
Bebidas,Bebidas,Bebida limón soda zero sin azúcar 600 cc,Sin marca,zero,600 cc,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/limon-soda-zero-600-cc-pet,https://unimarc.vtexassets.com/arquivos/ids/245032/000000000000667469-UN-01.jpg?v=638663266528730000,
Bebidas,Bebidas,Bebida kem xtreme sugar free 600 ml,Sin marca,general,600 mL,1070,1290,1070,$1.783 / l,Oferta,Unimarc,https://www.unimarc.cl/product/kem-xtreme-sugar-free-pet-600,https://unimarc.vtexassets.com/arquivos/ids/228278/000000000000661489-UN-01.jpg?v=638599374242500000,
Bebidas,Bebidas,Bebida limonada blue love lemon 475 ml,Sin marca,general,475 mL,2270,2350,2270,$4.779 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-limonada-blue-love-lemon-475-ml,https://unimarc.vtexassets.com/arquivos/ids/250611/000000000000672012-UN-01.jpg?v=638905428914370000,
Bebidas,Bebidas,Bebida limonada pink love lemon 475 ml,Sin marca,general,475 mL,2270,2650,2270,$4.779 / l,Oferta,Unimarc,https://www.unimarc.cl/product/bebida-limonada-pink-love-lemon-475cc,https://unimarc.vtexassets.com/arquivos/ids/178933/000000000000623655-UN.jpg?v=636734084858900000,
Bebidas,Bebidas,Bebida coca cola light retornable 2 l (incluye envase),Coca Cola,light,2 L,1790,2090,1790,$895 / l,Oferta,Unimarc,https://www.unimarc.cl/product/beb-coca-cola-light-2-l-retornable-con-envase,https://unimarc.vtexassets.com/arquivos/ids/259769/000000000000999016-UN-01.png?v=639190642738630000,
Bebidas,Bebidas,Bebida a base de cebada ecco instantáneo 170 gr,Sin marca,general,,3750,3750,,$22.059 / kg,,Unimarc,https://www.unimarc.cl/product/cafe-nestle-ecco-tr-170-gr,https://unimarc.vtexassets.com/arquivos/ids/258496/000000000000053957-UN-01.jpg?v=639143931536030000,
Bebidas,Bebidas,Bebida a base de cebada ecco instantáneo 100 gr,Sin marca,general,,2750,2750,,$27.500 / kg,,Unimarc,https://www.unimarc.cl/product/cafe-nestle-ecco-tr-100-gr,https://unimarc.vtexassets.com/arquivos/ids/258490/000000000000010536-UN-01.jpg?v=639143929885400000,
Bebidas,Bebidas,Bebida coca cola original 1.5 l,Coca Cola,general,1.5 L,2290,2290,,$1.527 / L,,Unimarc,https://www.unimarc.cl/product/beb-coca-cola-1-5-l-no-retor-3,https://unimarc.vtexassets.com/arquivos/ids/229663/000000000000023002-UN-01.jpg?v=638004190113400000,
Bebidas,Bebidas,Bebida point sin azúcar cola desechable 3 l,Sin marca,general,3 L,1090,1090,,$363 / L,,Unimarc,https://www.unimarc.cl/product/bebida-cola-sin-azucar-pet-point-3-lt,https://unimarc.vtexassets.com/arquivos/ids/256432/000000000000700087-UN-01.jpg?v=639081639806800000,
Bebidas,Bebidas,Bebida point sin azúcar papaya desechable 3 l,Sin marca,general,3 L,1090,1090,,$363 / L,,Unimarc,https://www.unimarc.cl/product/bebida-papaya-sin-azucar-pet-point-3-lt,https://unimarc.vtexassets.com/arquivos/ids/256429/000000000000700089-UN-01.jpg?v=639081558684800000,
Bebidas,Bebidas,Bebida coca cola light 1.5 l,Coca Cola,light,1.5 L,2290,2290,,$1.527 / L,,Unimarc,https://www.unimarc.cl/product/beb-coca-cola-light-1-5-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/230111/000000000000031352-UN-01.jpg?v=638024792551170000,
Bebidas,Bebidas,Bebida canada dry ginger ale no retornable 1.5 l,Sin marca,general,1.5 L,2090,2090,,$1.393 / L,,Unimarc,https://www.unimarc.cl/product/ginger-ale-canada-dry-desechable-1-5-lt,https://unimarc.vtexassets.com/arquivos/ids/243618/000000000000023190-UN-01.jpg?v=638599387732670000,
Bebidas,Bebidas,Bebida point sin azúcar lima limón desechable 3 l,Sin marca,general,3 L,1090,1090,,$363 / L,,Unimarc,https://www.unimarc.cl/product/bebida-lima-limon-sin-azuc-pet-point-3lt,https://unimarc.vtexassets.com/arquivos/ids/256430/000000000000700090-UN-01.jpg?v=639081619927330000,
Bebidas,Bebidas,Bebida sprite zero 1.5 l,Sin marca,zero,1.5 L,2290,2290,,$1.527 / L,,Unimarc,https://www.unimarc.cl/product/beb-sprite-zero-1-5-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/230109/000000000000057844-UN-01.jpg?v=638024789765600000,
Bebidas,Bebidas,Bebida fanta sin azúcar 1.5 l,Sin marca,general,1.5 L,2290,2290,,$1.527 / L,,Unimarc,https://www.unimarc.cl/product/beb-fanta-zero-1-5-l-no-retornable,https://unimarc.vtexassets.com/arquivos/ids/251893/000000000000202264-UN-01.jpg?v=639002191331770000,
Bebidas,Bebidas,Bebida sprite 1.5 l,Sin marca,general,1.5 L,2290,2290,,$1.527 / L,,Unimarc,https://www.unimarc.cl/product/beb-sprite-1-5-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/230604/000000000000060332-UN-01.jpg?v=638042018433330000,
Bebidas,Bebidas,Bebida canada dry ginger ale zero no retornable 1.5 l,Sin marca,zero,1.5 L,2090,2090,,$1.393 / L,,Unimarc,https://www.unimarc.cl/product/canada-dry-ging-ale-zero-desechab-1-5-lt,https://unimarc.vtexassets.com/arquivos/ids/243642/000000000000636366-UN-01.jpg?v=638599388189430000,
Bebidas,Bebidas,Bebida point sin azúcar naranja desechable 3 l,Sin marca,general,3 L,1090,1090,,$363 / L,,Unimarc,https://www.unimarc.cl/product/bebida-naranja-sin-azucar-pet-point-3-lt,https://unimarc.vtexassets.com/arquivos/ids/256428/000000000000700088-UN-01.jpg?v=639081556415700000,
Bebidas,Bebidas,Bebida agua tónica schweppes sin azúcar desechable 1.5 l,Sin marca,general,1.5 L,2290,2290,,$1.527 / L,,Unimarc,https://www.unimarc.cl/product/agua-tonica-s-azucar-schweppes-1-5lt-pet,https://unimarc.vtexassets.com/arquivos/ids/232181/000000000000663657-UN-01.jpg?v=638138147813170000,
Bebidas,Bebidas,Bebida canada dry agua tónica zero desechable 1.5 l,Sin marca,zero,1.5 L,2090,2090,,$1.393 / L,,Unimarc,https://www.unimarc.cl/product/agua-ton-canada-dry-light-pet-1-5lt,https://unimarc.vtexassets.com/arquivos/ids/253321/000000000000626955-UN-0'1.jpg?v=638992574017500000,
Bebidas,Bebidas,Bebida limón soda no retornable 1.5 l,Sin marca,general,1.5 L,2090,2090,,$1.393 / L,,Unimarc,https://www.unimarc.cl/product/limon-soda-desechable-1-5-lt,https://unimarc.vtexassets.com/arquivos/ids/243617/000000000000023188-UN-01.jpg?v=638599390489370000,
Bebidas,Bebidas,Bebida pepsi zero no retornable 1.5 l,Pepsi,zero,1.5 L,2090,2090,,$1.393 / L,,Unimarc,https://www.unimarc.cl/product/pepsi-zero-pet-1-5-lt,https://unimarc.vtexassets.com/arquivos/ids/256555/000000000000616134-UN-01.jpg?v=639083432378670000,
Bebidas,Bebidas,Bebida kem piña no retornable 1.5 l,Sin marca,general,1.5 L,2090,2090,,$1.393 / L,,Unimarc,https://www.unimarc.cl/product/kem-pina-desechable-1-5-lt,https://unimarc.vtexassets.com/arquivos/ids/226008/000000000000023186-UN-01.jpg?v=637861500960470000,
Bebidas,Bebidas,Bebida britvic ginger beer 200 ml,Sin marca,general,200 mL,1990,1990,,$9.950 / L,,Unimarc,https://www.unimarc.cl/product/bebida-britvic-200-cc,https://unimarc.vtexassets.com/arquivos/ids/207078/000000000000649834-UN-01.jpg?v=637472613180770000,
